UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19681907,4317066,05/30/2020,16:55,a8a2eb10-27fd-4b3a-8e66-bedc2aced9c2,NY,Taxi,CHEV -CAR/SUV,,2015,West,1,M,Licensed,NY,Stopped in Traffic,Left Rear Bumper,Left Rear Quarter Panel,Left Rear Quarter Panel,No Damage,No Damage,N,,Other Vehicular,Unspecified
19681233,4317065,05/31/2020,2:00,561df496-f0e1-4ccf-9918-1a608379aa5f,,Sedan,CHEV -CAR/SUV,,,North,,,,,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Passing Too Closely
19681232,4317065,05/31/2020,2:00,df3de39f-99dd-4971-b665-e32931a08de8,,Bike,,,,North,1,M,,,Going Straight Ahead,Center Back End,Other,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19681231,4317064,05/31/2020,3:20,99b1df9c-bfbd-461b-b382-c799d6c20db6,,Bike,,,,North,1,M,,,Going Straight Ahead,Other,Other,Other,Other,,N,,Alcohol Involvement,Alcohol Involvement
19681230,4317063,05/30/2020,17:20,1a3e92ef-18f7-46f9-b2f4-c6ebefec1c2c,,Bike,,,,South,1,M,,,Going Straight Ahead,Other,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19681229,4317063,05/30/2020,17:20,e5ecea76-6e0e-4827-9746-eeb2c97687ba,NY,Taxi,,,2013,South,3,M,Licensed,NY,Going Straight Ahead,Right Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Other Vehicular,Unspecified
19681228,4317062,05/29/2020,0:00,455f5bee-cc2f-4521-9344-5c6214cf462a,NY,Sedan,TOYT -CAR/SUV,,2020,South,1,M,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19681227,4317062,05/29/2020,0:00,3b453143-1f8b-496c-9a0a-6da5010e3253,NY,Sedan,NISS -CAR/SUV,,2017,South,3,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Passing or Lane Usage Improper
19681226,4317061,05/28/2020,14:17,d39540c3-f5ee-4f72-afac-b9c6d05af25b,NJ,Sedan,NISS -CAR/SUV,,,,,,,,,,,,,,Unspecified,,,
19681225,4317061,05/28/2020,14:17,373f72da-b9a4-4562-b94d-8b13615a0b9f,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2019,North,5,F,Licensed,NY,Making Right Turn,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified
19681348,4317060,05/30/2020,16:13,097656da-73a6-45b7-82f1-ac6214566218,,Bike,,,,East,1,M,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Passing or Lane Usage Improper,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
19681347,4317060,05/30/2020,16:13,70f29e70-5790-42cd-a22c-dbbd71afc80e,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2011,East,1,M,Licensed,NY,Going Straight Ahead,Center Back End,No Damage,No Damage,No Damage,No Damage,N,,Passing or Lane Usage Improper,Driver Inattention/Distraction
19681235,4317059,06/01/2020,3:05,595fc137-4fe0-4233-83d6-48c54d0e31d9,NY,Sedan,TOYT -CAR/SUV,,2018,West,1,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Following Too Closely,Passing or Lane Usage Improper
19681234,4317059,06/01/2020,3:05,69974fd6-5d0c-45a9-b086-5578a795acb0,ZZ,Box Truck,FRHT-TRUCK/BUS,,2004,West,1,F,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,No Damage,No Damage,No Damage,,N,,Passing or Lane Usage Improper,Driver Inattention/Distraction
19681401,4317058,05/23/2020,5:20,dd769906-8c49-4a4e-ac01-cf5306ef9987,FL,Sedan,,,2011,East,0,,,,Parked,Left Side Doors,Left Rear Quarter Panel,Left Front Quarter Panel,Center Front End,Right Front Quarter Panel,Unspecified,,Unspecified,Unspecified
19681400,4317058,05/23/2020,5:20,fd17b60a-1f19-44e8-bc51-b5cfeedb3a69,NY,Sedan,,,2015,East,0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
19681399,4317058,05/23/2020,5:20,5e1bb0d5-c51b-4892-8a42-4c89a94f38dd,DE,,LEXS -CAR/SUV,,2006,,1,,,,,,,,,,N,,,
19681346,4317057,05/29/2020,22:45,0cd93700-1825-404b-882a-30932a682ba3,,,,,,,,,,,,,,,,,Unspecified,,,
19681345,4317057,05/29/2020,22:45,76df45ae-32c6-43df-ba12-d4d0fe658ba1,NY,Sedan,JEEP -CAR/SUV,,2017,South,0,,,,Parked,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,,Unspecified,Unspecified
19681452,4317056,05/28/2020,9:50,b24ddc79-21b5-4007-87f4-46993404f2a0,NY,Station Wagon/Sport Utility Vehicle,BMW -CAR/SUV,,2020,West,0,,,,Parked,Left Rear Quarter Panel,Left Rear Bumper,,,,N,,Unspecified,Unspecified
19681451,4317056,05/28/2020,9:50,8b3ae3ff-0f9b-4dc4-8f8e-69c4c47849c2,NY,Beverage Truck,INTL-TRUCK/BUS,,1999,West,1,M,Licensed,NY,Going Straight Ahead,Right Rear Bumper,No Damage,,,,N,,Passing Too Closely,Oversized Vehicle
19681365,4317055,06/01/2020,6:17,8329d6cc-94e3-4bef-a489-fcf36176d654,NY,Sedan,FORD -CAR/SUV,,2011,West,0,,,,Parked,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
19681364,4317055,06/01/2020,6:17,e6100358-f834-4ddd-a1bb-4a0902181a7c,NY,Sedan,HYUN -CAR/SUV,,2011,West,0,,,,Parked,Right Rear Quarter Panel,Right Rear Bumper,Right Rear Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
19681363,4317055,06/01/2020,6:17,3c946c54-fa8c-4e28-8cd2-2f636de1119a,NY,Sedan,NISS -CAR/SUV,,2017,West,1,M,Unlicensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,Left Front Bumper,Center Front End,No Damage,N,,Brakes Defective,Brakes Defective
19681362,4317055,06/01/2020,6:17,9590b0eb-053d-4920-ac45-58b2d4415735,GA,Sedan,BMW -CAR/SUV,,2005,West,1,M,Licensed,NY,Stopped in Traffic,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19681446,4317054,05/31/2020,11:07,eadcc96e-5b62-436f-b32f-a3b9cfc672cf,NY,Sedan,ACUR -CAR/SUV,,2012,South,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19681420,4317053,05/29/2020,8:57,eebf67d5-dbb3-4695-8662-ca4efdcf91ac,FL,Sedan,CHEV -CAR/SUV,,2019,Unknown,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,N,,Unspecified,Unspecified
19681419,4317053,05/29/2020,8:57,568cd761-74c7-40f6-b6fd-178eb8ad601e,NY,Sedan,TOYT -CAR/SUV,,2015,West,1,M,Licensed,NY,Making U Turn,Left Front Bumper,Left Front Bumper,Left Front Bumper,Left Front Bumper,Left Front Bumper,N,,Unspecified,Unspecified
19681548,4317052,05/30/2020,2:00,9ac97394-8b6f-4591-8189-922a539b1a96,,Bike,,,,North,1,M,,,Going Straight Ahead,Left Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Other Lighting Defects,Unspecified
19681547,4317052,05/30/2020,2:00,eacca1ad-0cb6-4a5c-8183-105f8d56b823,NY,Sedan,HOND -CAR/SUV,,2016,South,1,F,Licensed,NY,Making Left Turn,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified
19681252,4317051,05/31/2020,22:18,9bb78cfa-40dc-4c08-8385-afc531471041,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2019,West,1,M,Licensed,PA,Entering Parked Position,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Center Front End,Left Front Bumper,N,,Unspecified,Unspecified
19681251,4317051,05/31/2020,22:18,5e96c50c-e19c-493e-8469-8485a7565221,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2013,West,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,No Damage,N,,Alcohol Involvement,Unspecified
19681443,4317050,05/31/2020,9:30,54ab96ba-5489-4829-aa96-0b28621c51bb,,,,,,,,,,,,,Other,Other,Other,Other,N,,,
19681442,4317050,05/31/2020,9:30,a90dedfe-8c89-4499-9778-6cedd91eb197,FL,Sedan,HYUN -CAR/SUV,,2017,West,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,Left Rear Bumper,N,,Unspecified,Unspecified
19681435,4317049,05/30/2020,14:24,6badfd91-adc1-4fd9-8706-e681a004ed8c,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2018,North,1,F,Licensed,NY,Making U Turn,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Unsafe Lane Changing,Unspecified
19681434,4317049,05/30/2020,14:24,4b4f7f7a-7dac-47d0-b1c1-b152f0770050,CT,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2015,North,1,M,Licensed,CT,Going Straight Ahead,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
19684186,4317048,05/29/2020,10:00,fa7645db-f1da-4ec5-9f5f-8d08f4168c68,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2007,South,1,F,Licensed,NY,Parked,Center Back End,No Damage,,,,N,,Driver Inattention/Distraction,Unspecified
19684185,4317048,05/29/2020,10:00,7724792f-ccf3-4151-a5f1-b0177f7a4639,NY,Taxi,TOYT -CAR/SUV,,2012,South,0,,,,Parked,Center Front End,Center Front End,Right Front Bumper,Left Front Bumper,,N,,Unspecified,Unspecified
19688070,4317047,05/29/2020,22:40,71f16781-4dcc-402b-a298-b8aefd0f4317,TX,Sedan,DODG -CAR/SUV,,2010,North,1,,,,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Failure to Yield Right-of-Way
19688069,4317047,05/29/2020,22:40,643c7c07-ec69-4922-a91d-7086a75a3aa5,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2017,North,1,M,Licensed,NY,Parked,Center Back End,Center Back End,Left Rear Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
19681408,4317046,05/26/2020,17:53,6043d079-91fe-411e-9c8a-aac5b242b23c,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2013,North,1,F,Licensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,,,,N,,Unspecified,Unspecified
19681407,4317046,05/26/2020,17:53,3a2ccd17-d262-45b0-9962-28291df4cab0,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2003,South,1,F,Licensed,NY,Making Left Turn,Right Side Doors,Right Rear Quarter Panel,,,,N,,Turning Improperly,Driver Inattention/Distraction
19681449,4317045,05/31/2020,17:30,483d2bfa-404b-4156-9154-af3a8a204dc3,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2011,South,1,,,,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Passenger Distraction,Unspecified
19681448,4317045,05/31/2020,17:30,b42dee19-5f64-4ec6-8bb5-00f16aa07e19,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2017,South,0,,,,Parked,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,Left Rear Bumper,,N,,Unspecified,Unspecified
19681462,4317044,05/28/2020,11:00,2db29917-6851-4314-b45a-131e9dbb4e31,,,,,,South,,,,,Going Straight Ahead,,,,,,Unspecified,,Driver Inattention/Distraction,Unspecified
19681461,4317044,05/28/2020,11:00,689b7466-cd99-4a34-9f86-2ea3fec5eeb9,NJ,Sedan,TOYT -CAR/SUV,,2017,South,0,,,,Parked,Left Side Doors,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,N,,Unspecified,Unspecified
19681422,4317043,05/29/2020,17:00,06baf091-8e5b-49de-bb68-4de50725dcc2,,,,,,West,,,,,Going Straight Ahead,Left Front Quarter Panel,,,,,Unspecified,,Driver Inattention/Distraction,
19681421,4317043,05/29/2020,17:00,f1c425d8-eeb3-4b0f-8b56-e4707b885312,NY,Sedan,,,2011,West,1,M,Licensed,NY,Merging,Right Side Doors,Right Front Quarter Panel,Right Front Bumper,,,N,,Driver Inattention/Distraction,Unspecified
19681342,4317042,05/31/2020,1:00,8c052f99-1df8-4986-90fe-2072b183a86b,,,,,,,,,,,,,,,,,Unspecified,,,
19681341,4317042,05/31/2020,1:00,8513fb68-1b51-4f72-a449-817b0e0ad892,NY,Sedan,HOND -CAR/SUV,,2013,Unknown,0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Other,Other,Other,N,,Unspecified,Unspecified
19681464,4317041,05/29/2020,0:00,2fe25d89-d1c8-4d90-81a6-8af751cbc7d8,NY,,HOND -CAR/SUV,,2018,East,,,,,Going Straight Ahead,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,Unspecified,,Driver Inattention/Distraction,Passing Too Closely
19681463,4317041,05/29/2020,0:00,3e3ec971-af0d-4805-b8a7-f00edf6df88b,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2020,West,1,F,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Bumper,No Damage,No Damage,N,,Unspecified,Unspecified
19681344,4317040,05/31/2020,17:20,ca8f72ab-c8de-41d0-96e9-463918e663b1,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2006,West,1,,,,Making Right Turn,Right Rear Quarter Panel,Right Rear Bumper,No Damage,No Damage,No Damage,N,,Passing or Lane Usage Improper,Turning Improperly
19681343,4317040,05/31/2020,17:20,807e355b-823f-4e56-a62d-0b082c768146,NY,Sedan,TOYT -CAR/SUV,,2014,West,3,M,Licensed,NY,Making Right Turn,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,Center Front End,No Damage,N,,Unspecified,Unspecified
19681471,4317039,05/30/2020,13:30,adc9965c-2a35-48d4-a959-0720122464a4,NY,Station Wagon/Sport Utility Vehicle,VOLV -CAR/SUV,,2006,East,1,,,,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified
19690502,4317038,05/30/2020,20:40,42085f9a-2862-45cb-b88c-8084b6597ad0,PA,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2007,North,1,,,,Going Straight Ahead,Right Front Quarter Panel,Right Side Doors,Right Rear Quarter Panel,No Damage,No Damage,N,,Following Too Closely,Following Too Closely
19690501,4317038,05/30/2020,20:40,ea443002-f626-44fb-826c-ed6958a4f309,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2011,North,4,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,No Damage,No Damage,N,,Other Vehicular,Unspecified
19681396,4317037,05/31/2020,10:50,91dbc452-3558-42be-9f87-1a37063fd0ca,,Bike,,,,West,1,M,Unlicensed,,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19681395,4317037,05/31/2020,10:50,00893c30-27c0-4044-b75b-7a2fce6cfcff,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2019,South,1,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified
19681354,4317036,05/31/2020,9:00,fa92d7d2-40f6-496c-81c9-2dff35ad452e,,Sedan,,,,West,1,,,,Making Left Turn,Left Front Quarter Panel,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Following Too Closely,Unspecified
19681353,4317036,05/31/2020,9:00,30627263-477c-4060-b5bb-6d3a46de430e,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2020,West,1,M,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Side Doors,Right Side Doors,Right Rear Quarter Panel,No Damage,N,,Unspecified,Unspecified
19681369,4317035,05/23/2020,17:25,f905277e-f0d7-4a3b-9c60-83ac5cc6b0ca,,,,,,West,,,,,Going Straight Ahead,,,,,,N,,Unspecified,Unspecified
19681368,4317035,05/23/2020,17:25,8c1a3b0a-e507-40f8-8c2d-43bc7b2b5c5e,NY,Sedan,TOYT -CAR/SUV,,2009,South,1,M,Licensed,NY,Making U Turn,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,Left Rear Quarter Panel,N,,Unspecified,Unspecified
19681312,4317034,05/29/2020,16:52,335b61bd-24fe-4e82-adb3-5b77508c564e,PA,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,1998,South,,,,,Backing,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,,Backing Unsafely,Driver Inattention/Distraction
19681582,4317033,05/30/2020,13:00,8cb16cd5-aa65-4ef6-9449-1e69a294972b,,,,,,,,,,,,,,,,,Unspecified,,,
19681581,4317033,05/30/2020,13:00,70b33faf-e58c-4078-b987-a5219fc6492f,NY,Sedan,NISS -CAR/SUV,,2019,North,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19681392,4317032,05/30/2020,13:58,b55c5413-72da-4620-bd40-656c5867aadc,NY,Taxi,HYUN -CAR/SUV,,2013,East,2,M,Unlicensed,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
19681391,4317032,05/30/2020,13:58,46508b98-11ae-4b0a-ab57-ff9a5c073475,NY,Sedan,MERZ -CAR/SUV,,2014,North,4,M,Licensed,NY,Going Straight Ahead,Demolished,Demolished,Left Side Doors,Left Front Bumper,,N,,Unspecified,Unspecified
19681384,4317031,05/28/2020,16:45,32405ff6-4c14-4325-a0e9-0a9f7af2b912,NY,Van,FORD-TRUCK/BUS,,2017,West,1,M,Licensed,NY,Going Straight Ahead,Other,Other,,,,N,,Unspecified,Unspecified
19681383,4317031,05/28/2020,16:45,42a9586e-f2ab-41eb-8afe-8656e5125b1a,AZ,Van,GMC-TRUCK/BUS,,2020,West,0,,,,Parked,Right Side Doors,Right Side Doors,,,,N,,Unspecified,Unspecified
19681386,4317030,05/29/2020,22:55,ad3127f9-6671-438e-a125-76bedf6ae77c,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2020,West,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,,N,,Unspecified,Unspecified
19681385,4317030,05/29/2020,22:55,a242f6ef-68bc-4a5b-ab2f-9d4ca35e5691,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2009,North,2,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified
19681378,4317029,05/28/2020,15:00,1f896e29-2532-49d4-8716-f54107ea26e6,NY,Station Wagon/Sport Utility Vehicle,INFI -CAR/SUV,,2017,North,1,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Unspecified,Unspecified
19681377,4317029,05/28/2020,15:00,ed07d7df-f747-4637-9196-d01c8579b629,NY,Sedan,HOND -CAR/SUV,,2008,North,1,F,Licensed,NY,Stopped in Traffic,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,Center Front End,N,,Unspecified,Unspecified
19681376,4317029,05/28/2020,15:00,ea43f9ab-0f68-4457-8482-85c2bd42d21f,IN,Sedan,CHEV -CAR/SUV,,2018,North,3,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Right Rear Bumper,,,N,,Unspecified,Unspecified
19681375,4317028,05/28/2020,18:44,127092fa-a4fd-46b6-8b6c-04d4ee7f5e1e,,Bike,,,,North,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified
19681374,4317028,05/28/2020,18:44,e9b08100-96bd-4896-aab2-858ede6cdec2,NY,Sedan,FORD -CAR/SUV,,2016,Unknown,1,M,Licensed,NY,Parked,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified
19681361,4317027,05/31/2020,18:00,6d7df3eb-e99e-4828-aac2-9b0a00827ccf,NY,Sedan,TOYT -CAR/SUV,,2013,East,2,M,Licensed,NY,Going Straight Ahead,Right Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Unsafe Speed,Unspecified
19682012,4317026,05/22/2020,21:44,3f01a363-0aae-481f-94f5-345619cbac27,NY,Sedan,MERZ -CAR/SUV,,1998,North,0,,,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Left Side Doors,,N,,Unspecified,Unspecified
19682011,4317026,05/22/2020,21:44,42fd79ed-e5e6-4791-9a05-06bf98f86c79,NY,Sedan,BUIC -CAR/SUV,,2008,North,0,,,,Parked,Left Front Quarter Panel,Left Side Doors,,,,N,,Unspecified,Unspecified
19682010,4317026,05/22/2020,21:44,881f5b9b-b9bc-41af-805c-dd18de22f3f8,NY,Sedan,DODG -CAR/SUV,,2010,North,0,,,,Parked,Left Front Bumper,Left Front Quarter Panel,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
19682009,4317026,05/22/2020,21:44,009e3fa5-ffa8-4d57-be3e-7be7c6a46546,NY,Sedan,CHEV -CAR/SUV,,2012,North,0,,,,Parked,Right Rear Quarter Panel,Right Rear Bumper,,,,N,,Unspecified,Unspecified
19682008,4317026,05/22/2020,21:44,27bb3f12-d93f-47cf-9f89-8d1ff14fe811,NY,Sedan,HOND -CAR/SUV,,2011,North,0,,,,Parked,Left Front Quarter Panel,Left Side Doors,,,,N,,Unspecified,Unspecified
19682007,4317026,05/22/2020,21:44,9e80be4b-7782-407d-b989-f8ca92dd121f,NY,Sedan,TOYT -CAR/SUV,,2011,North,0,,,,Parked,Right Front Bumper,Right Front Quarter Panel,Right Side Doors,,,N,,Unspecified,Unspecified
19682006,4317026,05/22/2020,21:44,d0826d05-59e5-4f7b-a79e-e5bb34c74071,NY,Sedan,CHEV -CAR/SUV,,2016,North,1,M,Licensed,NY,Parked,Left Front Bumper,Right Front Bumper,Right Rear Bumper,,,N,,Alcohol Involvement,Alcohol Involvement
19681592,4317025,05/30/2020,23:25,a8a0acfa-afb8-470b-8c3a-c13ae3c38313,NJ,Sedan,HOND -CAR/SUV,,2018,East,1,F,Licensed,NY,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Unspecified,Unspecified
19681591,4317025,05/30/2020,23:25,befb8001-1e12-4157-b757-15fa133e048d,NJ,Pick-up Truck,FORD -CAR/SUV,,1999,East,1,M,Licensed,NJ,Passing,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Passing Too Closely,Passing Too Closely
19681387,4317024,05/31/2020,8:30,7533d85b-351b-43b9-954e-09d5578a9161,,,,,,Unknown,,,,,Going Straight Ahead,No Damage,,,,,N,,Unspecified,Unspecified
19681473,4317023,05/30/2020,21:34,d7a63a82-3a07-4ce7-ab63-1a385461bcb7,,E-Bike,E Fly Bike,,,North,1,F,,,Going Straight Ahead,Left Front Bumper,No Damage,,,,N,,Unspecified,Unspecified
19681472,4317023,05/30/2020,21:34,1f7a8a04-b4ed-43f9-9e16-dca70840ef89,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2019,Southeast,1,M,Licensed,NY,Parked,Left Side Doors,Left Side Doors,,,,N,,Driver Inattention/Distraction,Outside Car Distraction
19681380,4317022,05/29/2020,19:00,668aafd3-a841-4a1c-87f6-a66d989582ad,NY,Station Wagon/Sport Utility Vehicle,BUIC -CAR/SUV,,2005,South,1,,,,Going Straight Ahead,,,,,,N,,Traffic Control Disregarded,Unspecified
19681379,4317022,05/29/2020,19:00,43978047-d5aa-4839-80bb-ab145829a02b,NY,Taxi,INFI -CAR/SUV,,2016,East,3,M,Licensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,Left Front Bumper,,,N,,Unspecified,Unspecified
19681371,4317021,05/28/2020,15:27,35ad55f3-7c0a-4629-a065-62aec81b631c,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2011,North,1,F,Licensed,NY,Stopped in Traffic,Center Front End,Left Front Bumper,Left Front Bumper,Right Front Bumper,,N,,Unspecified,Unspecified
19681370,4317021,05/28/2020,15:27,16e24f4a-0cee-4726-8a67-953620185271,NY,Taxi,TOYT -CAR/SUV,,2017,North,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Right Rear Bumper,Left Rear Bumper,Center Front End,Right Front Bumper,N,,Unspecified,Unspecified
19681360,4317020,05/31/2020,3:06,8a9f667c-845d-4523-9da8-f84598c14337,,,,,,,,,,,,,,,,,Unspecified,LIGHT POLE,,
19681359,4317020,05/31/2020,3:06,d0dfcb34-84b2-438b-b389-b8b6a65a307e,NY,Sedan,NISS -CAR/SUV,,2020,North,2,F,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,Y,,Driver Inattention/Distraction,Unspecified
19681358,4317019,05/30/2020,2:00,0825ab50-1152-46c5-b569-e4fde68bb84f,PA,Sedan,TOYT -CAR/SUV,,2007,South,1,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Pavement Slippery,Pavement Defective
19681357,4317019,05/30/2020,2:00,2bfff859-86a5-47bb-a1d5-6552032a2d4e,NY,Sedan,FORD -CAR/SUV,,2018,East,1,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,No Damage,No Damage,N,,Pavement Slippery,Pavement Defective
19681604,4317018,06/01/2020,3:46,92ab353c-70d6-4a63-aa79-d3ddac1d6d9b,NY,Motorcycle,,,2020,East,2,M,Licensed,FL,Going Straight Ahead,Center Front End,Center Front End,No Damage,No Damage,No Damage,N,,Pavement Defective,Unspecified
19681482,4317017,05/31/2020,0:01,1a0d7c07-aa71-4605-8d3f-9f4f18926b38,,,,,,,,,,,,,,,,,Unspecified,APARTEMNT BUILDING/ CLOTHING STORE,,
