UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
11302699,4318881,06/08/2020,20:08,908e16ce-f0e0-411f-bc35-a6780bb48dad,Pedestrian,Injured,,37,,Conscious,Knee-Lower Leg Foot,,,Does Not Apply,Riding/Walking Along Highway With Traffic,Complaint of Pain or Nausea,Pedestrian,Unspecified,Unspecified,F
11302698,4318881,06/08/2020,20:08,c5af943a-fd73-4c71-9988-47ea193bfb6f,Occupant,Unspecified,19685651,61,,,,,,,,,Registrant,,,M
11302697,4318881,06/08/2020,20:08,c3331099-0e06-4123-b330-0d8ce9d71bef,Occupant,Unspecified,19685651,61,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303543,4318880,06/09/2020,21:00,e8c00f7b-b148-4567-8325-422f537b7ba5,Occupant,Unspecified,19686113,,,,,,,,,,Registrant,,,U
11303542,4318880,06/09/2020,21:00,f37807c0-0bc9-4f15-953f-3902fb1a661d,Occupant,Unspecified,19686114,64,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303541,4318880,06/09/2020,21:00,a491d53c-47e3-4087-9522-23a103af8bde,Occupant,Unspecified,19686114,64,,,,,,,,,Registrant,,,M
11303540,4318880,06/09/2020,21:00,6e44808a-4578-4e07-bbbd-17d5a4891620,Occupant,Injured,19686114,68,Not Ejected,Conscious,Neck,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Complaint of Pain or Nausea,Passenger,,,F
11303539,4318880,06/09/2020,21:00,001f8118-97ea-448d-918d-f6a2cf1c08f1,Occupant,Unspecified,19686113,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
11303538,4318879,06/09/2020,20:05,31d02f7d-d7d9-4202-921c-a26011c94509,Occupant,Unspecified,19686111,58,,,,,,,,,Registrant,,,M
11303537,4318879,06/09/2020,20:05,35e44477-a449-4497-9eef-653559b866ce,Occupant,Unspecified,19686111,58,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303532,4318878,06/07/2020,23:50,454ddc5b-b583-467f-a54d-90003aeace82,Occupant,Unspecified,19686106,49,,,,,,,,,Registrant,,,M
11303531,4318878,06/07/2020,23:50,facc990d-ac21-4ea0-9bb5-eacf547c40c4,Occupant,Unspecified,19686107,,,,,,,,,,Registrant,,,M
11303530,4318878,06/07/2020,23:50,afb0d4e3-87e4-4a2e-ac8c-186d0c9cfb10,Occupant,Unspecified,19686108,60,,,,,,,,,Registrant,,,M
11303529,4318878,06/07/2020,23:50,d8c4e6bf-7387-4385-9916-a81b438a5706,Occupant,Unspecified,19686104,65,,,,,,,,,Registrant,,,F
11303528,4318878,06/07/2020,23:50,85edc2b6-198f-487b-85e0-10ad07d98065,Occupant,Unspecified,19686105,39,,,,,,,,,Registrant,,,F
11303160,4318877,06/09/2020,11:00,14a37b37-b281-473c-bdae-cae23a0e19db,Occupant,Unspecified,19685901,20,,,,,,,,,Registrant,,,M
11303159,4318877,06/09/2020,11:00,2c0e3ea2-d298-4b2f-954b-2545e76632b4,Occupant,Injured,19685901,18,Not Ejected,Conscious,Hip-Upper Leg,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,None Visible,Passenger,,,F
11303158,4318877,06/09/2020,11:00,c85d5eed-a2fd-4897-a966-4b18282ecbd2,Occupant,Unspecified,19685902,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303157,4318877,06/09/2020,11:00,1eaa6cb2-2d43-4860-b507-5dedf3f24f7a,Occupant,Unspecified,19685902,35,,,,,,,,,Registrant,,,M
11303156,4318877,06/09/2020,11:00,2243f48d-2dfc-426d-933a-77420908bb1c,Occupant,Unspecified,19685901,20,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303433,4318876,06/09/2020,20:21,73c453a3-61c8-4de3-80f7-8a7f2f3c3f1a,Occupant,Unspecified,19686052,34,,,,,,,,,Registrant,,,M
11303432,4318876,06/09/2020,20:21,498e8496-37f6-490d-89ea-62806f1517ad,Occupant,Unspecified,19686053,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303431,4318876,06/09/2020,20:21,872f8c47-c4be-4bd0-bd40-3edb8780ed4c,Occupant,Unspecified,19686053,,,,,,,,,,Registrant,,,
11303430,4318876,06/09/2020,20:21,2d8a96cc-b374-4bb3-8821-db689768e50c,Occupant,Unspecified,19686052,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303362,4318875,06/09/2020,13:45,e5a949fb-b4a9-454e-a078-568bf67629d2,Occupant,Unspecified,19686020,87,,,,,,,,,Registrant,,,M
11303361,4318875,06/09/2020,13:45,17e4be28-fd78-4a4b-8dd2-7993c0e50d8b,Occupant,Unspecified,19686021,66,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11303360,4318875,06/09/2020,13:45,efeb3b6d-7956-4c97-9104-16b09df3eaaf,Occupant,Unspecified,19686021,66,,,,,,,,,Registrant,,,F
11303359,4318875,06/09/2020,13:45,cbcd66c6-596d-41dc-8005-392813630f16,Occupant,Unspecified,19686022,,,,,,,,,,Registrant,,,F
11303358,4318875,06/09/2020,13:45,4e439f4f-7048-46eb-b474-e987e1d0ca75,Occupant,Unspecified,,,,,,,,,,,Witness,,,
11303357,4318875,06/09/2020,13:45,14de4bbe-ac80-47b1-a10d-f6953a15185a,Occupant,Unspecified,19686020,87,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303376,4318874,06/09/2020,14:55,0aa44e69-bb3f-4e7d-a4a4-cd1107569301,Occupant,Unspecified,19686026,32,,,,,,,,,Registrant,,,M
11303375,4318874,06/09/2020,14:55,240a7941-cf99-4b7d-b1eb-39cba87952be,Occupant,Unspecified,19686027,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303374,4318874,06/09/2020,14:55,3ca3c13c-0c8b-45ea-b440-080f295be2f6,Occupant,Unspecified,19686027,35,,,,,,,,,Registrant,,,M
11303373,4318874,06/09/2020,14:55,fc930b70-302f-49f0-ba7d-bb35d5fcab7b,Occupant,Injured,19686026,32,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11303165,4318873,06/09/2020,19:45,f94a281f-6ecc-421a-9064-9bdbf955d101,Occupant,Unspecified,19685903,21,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11303164,4318873,06/09/2020,19:45,d4bb9029-102e-4c21-8eb8-6bde787fa5a6,Occupant,Unspecified,19685904,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303163,4318873,06/09/2020,19:45,d654ae48-58a1-4899-9d44-eda06a4b8838,Occupant,Unspecified,19685904,,,,,,,,,,Registrant,,,
11303162,4318873,06/09/2020,19:45,63fa0395-470a-492a-945f-f8d4408801c8,Occupant,Unspecified,19685903,,,,,,,,,,Registrant,,,
11303161,4318873,06/09/2020,19:45,5688e78f-97e9-4591-b23b-e1586626304f,Occupant,Unspecified,19685903,27,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11303414,4318872,06/09/2020,18:30,03373c49-3513-42f7-92df-9db1f88f1f8f,Occupant,Unspecified,19686042,29,,,,,,,,,Registrant,,,M
11303413,4318872,06/09/2020,18:30,00591174-1725-4f9f-88d3-c395e6ba2844,Occupant,Unspecified,19686043,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303412,4318872,06/09/2020,18:30,bb8bfabc-f440-4470-b949-b5ddda7c0950,Occupant,Unspecified,19686043,35,,,,,,,,,Registrant,,,M
11303411,4318872,06/09/2020,18:30,ba6905e3-a74c-46f8-988b-ad1d64dd6fb8,Occupant,Injured,19686044,37,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
11303410,4318872,06/09/2020,18:30,475f3a66-c317-4b4f-b107-b7df4c84c313,Occupant,Unspecified,19686044,37,,,,,,,,,Registrant,,,F
11303409,4318872,06/09/2020,18:30,44a1b170-7ee4-4df9-ac7e-e096d1317139,Occupant,Injured,19686044,11,Not Ejected,Conscious,Knee-Lower Leg Foot,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,M
11303408,4318872,06/09/2020,18:30,4756acde-5fa2-4c9b-9a10-579b9e2a0585,Occupant,Unspecified,19686045,63,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303407,4318872,06/09/2020,18:30,0e860bc1-770d-48d9-ab87-4d54fb45140a,Occupant,Unspecified,19686045,63,,,,,,,,,Registrant,,,M
11303406,4318872,06/09/2020,18:30,6e07b765-12ac-44ca-90c6-f2fa2121833a,Occupant,Unspecified,19686042,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303444,4318871,06/09/2020,20:18,7229543c-4290-4c2e-80c1-f97de79de0f6,Occupant,Unspecified,19686056,,,,,,,,,,Registrant,,,U
11303443,4318871,06/09/2020,20:18,c2b8b69f-45d5-45e5-a550-bc7ca50227d6,Occupant,Unspecified,19686056,46,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,M
11303442,4318871,06/09/2020,20:18,609019dc-c4f0-471e-a866-6808c389df82,Occupant,Injured,19686056,35,Not Ejected,Conscious,Back,"Middle rear seat, or passenger lying across a seat",Unknown,,,Internal,Passenger,,,F
11303441,4318871,06/09/2020,20:18,3fba915c-0ac3-485b-a493-158396483026,Occupant,Unspecified,19686056,45,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,M
11303440,4318871,06/09/2020,20:18,770f5954-2f85-4a4e-ad70-16da8da1468f,Occupant,Unspecified,19686057,33,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
11303439,4318871,06/09/2020,20:18,cb735158-be8f-4327-b898-76e5d8531311,Occupant,Unspecified,19686057,,,,,,,,,,Registrant,,,U
11303438,4318871,06/09/2020,20:18,911f66be-5305-4683-a101-7ed7bf7b4df7,Occupant,Injured,19686056,56,Not Ejected,Conscious,Knee-Lower Leg Foot,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M
11303397,4318870,06/09/2020,16:30,9aafa68b-d83a-4a34-b037-e553297925b4,Occupant,Unspecified,19686037,,,,,,,,,,Registrant,,,U
11303396,4318870,06/09/2020,16:30,35d6c9bb-ec5a-43f5-ad85-d9f52537a186,Occupant,Injured,19686038,30,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11303395,4318870,06/09/2020,16:30,fe706840-b580-4c93-9638-489596ffe98c,Occupant,Unspecified,19686038,,,,,,,,,,Registrant,,,U
11303394,4318870,06/09/2020,16:30,4eb014db-0d25-4424-9b0f-b00b106f36bc,Occupant,Unspecified,19686039,29,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303393,4318870,06/09/2020,16:30,3fc97ef3-9e9a-42c5-82da-acc2fc245923,Occupant,Unspecified,19686039,,,,,,,,,,Registrant,,,U
11303392,4318870,06/09/2020,16:30,555f0839-a950-43ee-9231-6838b99dd584,Occupant,Unspecified,19686037,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302977,4318869,06/09/2020,15:00,a7bfe29f-f24d-45e9-bfe5-4c4f51d052d9,Occupant,Unspecified,19685805,53,,,,,,,,,Registrant,,,F
11302976,4318869,06/09/2020,15:00,7ae3175b-c036-4c24-ac26-3716bc7b1068,Occupant,Unspecified,19685806,59,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302975,4318869,06/09/2020,15:00,a6b6433b-c453-46b7-ae9b-f55a8429afb8,Occupant,Unspecified,19685806,59,,,,,,,,,Registrant,,,M
11302974,4318869,06/09/2020,15:00,32eefd28-70d7-4e03-aacf-e34a37de3028,Occupant,Injured,19685805,53,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,F
11303007,4318868,06/07/2020,23:35,3f5117a3-7864-402e-9321-f5415d20884c,Occupant,Unspecified,19685818,25,,,,,,,,,Registrant,,,M
11303006,4318868,06/07/2020,23:35,f81dfd32-b303-49e3-89fb-9e598451c96d,Occupant,Unspecified,19685819,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303005,4318868,06/07/2020,23:35,f86de31c-e197-4b54-ad24-1e8b66eb9491,Occupant,Unspecified,19685819,,,,,,,,,,Registrant,,,M
11303004,4318868,06/07/2020,23:35,852e1afd-4f00-4f27-9aff-1c7a8b230b00,Occupant,Injured,19685819,26,Not Ejected,Conscious,Elbow-Lower-Arm-Hand,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,M
11303003,4318868,06/07/2020,23:35,ff7fd8c4-d4ec-478e-96ad-d9ed99635e2d,Occupant,Injured,19685818,25,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,None Visible,Driver,,,M
11302776,4318867,06/04/2020,3:00,41d253f5-3363-4ca9-a49c-49334a252324,Occupant,Unspecified,19685692,46,,,,,,,,,Registrant,,,F
11302775,4318867,06/04/2020,3:00,2a0311fc-15cb-4206-8efc-c16d316afb60,Occupant,Injured,19685692,33,Not Ejected,Conscious,Head,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Whiplash,Passenger,,,F
11302774,4318867,06/04/2020,3:00,25095be9-e1a8-42b2-b829-f91ec348aeb8,Occupant,Unspecified,19685693,,,,,,,,,,Owner,,,
11302773,4318867,06/04/2020,3:00,a89e42ac-3007-470c-9f9a-517cac7ea68a,Occupant,Injured,19685692,46,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Minor Bleeding,Driver,,,F
11302889,4318866,06/07/2020,12:15,8a3eee52-3876-445e-87aa-8b76f62aad8a,Occupant,Unspecified,19685760,,,,,,,,,,Registrant,,,
11302888,4318866,06/07/2020,12:15,6b678380-10d0-4dbc-be53-bcc050451163,Occupant,Unspecified,19685761,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302887,4318866,06/07/2020,12:15,a81c32da-ba7f-4126-927b-5d28d1391198,Occupant,Unspecified,19685761,31,,,,,,,,,Registrant,,,M
11302886,4318866,06/07/2020,12:15,50ba9023-a796-4c97-a97d-3e7d29a99035,Occupant,Unspecified,19685761,31,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,None,,,Does Not Apply,Passenger,,,F
11302885,4318866,06/07/2020,12:15,19d5238c-a081-4dc9-9023-e7588edbe08c,Occupant,Unspecified,19685760,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302950,4318865,06/09/2020,9:00,a34d92e5-d2cc-4e9e-b0a2-69ce801f8172,Occupant,Unspecified,19685792,36,,,,,,,,,Registrant,,,M
11302949,4318865,06/09/2020,9:00,7bb53b81-2bcd-47bf-8615-d5fc75d8da87,Occupant,Unspecified,19685793,44,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302948,4318865,06/09/2020,9:00,c2532278-a74b-44a3-a6cc-79de4006413d,Occupant,Unspecified,19685793,,,,,,,,,,Registrant,,,U
11302947,4318865,06/09/2020,9:00,47b4a294-3a75-4368-b727-950d3c9eadae,Occupant,Injured,19685792,36,Not Ejected,Conscious,Head,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11302688,4318864,06/08/2020,10:45,27e50af9-c3c8-4c60-9325-7c640a2c40a6,Occupant,Unspecified,19685644,43,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M
11302687,4318864,06/08/2020,10:45,1dfb24ac-0fe4-4277-b8dc-df7adb25a021,Occupant,Unspecified,19685643,43,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
11303105,4318863,06/09/2020,0:01,48d0099d-506d-444d-b211-d48a101bb123,Occupant,Unspecified,19685869,28,,,,,,,,,Registrant,,,M
11302706,4318862,06/09/2020,16:30,e1f12248-60de-49e3-917c-7080400f9d43,Occupant,Unspecified,19685652,,,,,,,,,,Registrant,,,U
11302705,4318862,06/09/2020,16:30,aaa926c8-225b-4327-9286-ab080b9dbf69,Occupant,Unspecified,19685653,20,,,,,,,,,Registrant,,,M
11302704,4318862,06/09/2020,16:30,daa47005-1dd6-4f9a-b43a-9931a0be971c,Occupant,Injured,19685653,20,Not Ejected,Conscious,Chest,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11302703,4318862,06/09/2020,16:30,a7e8b20f-5c23-4563-96f1-e5f38a1a3416,Occupant,Unspecified,19685653,19,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,M
11302702,4318862,06/09/2020,16:30,e8c0bd6c-51f6-4741-9cc0-4f2418cc7655,Occupant,Unspecified,19685653,19,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,M
11302701,4318862,06/09/2020,16:30,6e2d6e2d-9772-4453-992e-47d6be6182a8,Occupant,Unspecified,19685652,63,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11302689,4318861,06/08/2020,21:30,6e473052-90e8-483f-8b7c-a3df304c16d2,Occupant,Unspecified,19685645,24,,,,,,,,,Registrant,,,M
11302696,4318860,06/09/2020,15:20,3d35e40d-60d3-4a9e-acb2-1b6d48235a23,Occupant,Unspecified,19685649,53,,,,,,,,,Registrant,,,F
11302695,4318860,06/09/2020,15:20,c9a64ffe-a887-4f76-b446-99979f810683,Occupant,Unspecified,19685650,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11302694,4318860,06/09/2020,15:20,5e54e3e1-61b8-4754-b9db-a0dd1e4c414e,Occupant,Unspecified,19685650,,,,,,,,,,Registrant,,,
11302693,4318860,06/09/2020,15:20,582331da-6455-4e65-a584-d335a7a37ef1,Occupant,Unspecified,19685650,26,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11302692,4318860,06/09/2020,15:20,9fa5789c-5392-4d07-9195-b617ee160c71,Occupant,Unspecified,19685649,53,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11302686,4318859,06/07/2020,6:25,ea430676-ee0f-4e8e-81d1-d51331fad197,Occupant,Unspecified,19685642,,,,,,,,,,Owner,,,
11303416,4318858,06/09/2020,13:08,d5ab750f-4b72-4e00-8996-64ad8483c07e,Occupant,Unspecified,19686046,38,,,,,,,,,Registrant,,,M
11303415,4318858,06/09/2020,13:08,79dab484-be82-49bf-a9a8-846274a73f1c,Occupant,Injured,19686046,38,Not Ejected,Conscious,Neck,Driver,Air Bag Deployed/Lap Belt/Harness,,,Contusion - Bruise,Driver,,,M
11303561,4318857,06/09/2020,16:00,0b14a014-3f05-41dd-9c15-cd291c4d54e0,Occupant,Unspecified,19686125,79,,,,,,,,,Registrant,,,F
11303560,4318857,06/09/2020,16:00,651e7513-9c16-4f97-8823-a2df4bf7147d,Occupant,Unspecified,19686126,26,,,,,,,,,Registrant,,,M
11303559,4318857,06/09/2020,16:00,2b8f314d-f7bc-48fa-bbbf-c550ccf68142,Occupant,Unspecified,19686125,79,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,F
11303552,4318856,06/09/2020,9:50,019a0915-fbd5-4b6a-8560-fabcb2bf68dc,Occupant,Unspecified,19686119,28,,,,,,,,,Registrant,,,F
11303551,4318856,06/09/2020,9:50,3403372f-68ca-4cf9-9045-00ba67f40ed8,Occupant,Injured,19686120,39,Not Ejected,Conscious,Shoulder - Upper Arm,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11303550,4318856,06/09/2020,9:50,2d0f0a86-af5f-45cf-bd97-d17db19284f3,Occupant,Unspecified,19686120,,,,,,,,,,Registrant,,,
11303549,4318856,06/09/2020,9:50,75c9f0ed-e5fd-4ab1-aafc-5fc1d7509123,Occupant,Injured,19686119,28,Not Ejected,Conscious,Chest,Driver,Air Bag Deployed/Lap Belt/Harness,,,Complaint of Pain or Nausea,Driver,,,F
11303544,4318855,06/08/2020,13:00,97b64a35-8185-4288-8fe0-ef679fe929ad,Occupant,Unspecified,19686115,,,,,,,,,,Registrant,,,F
11303548,4318854,05/21/2020,13:43,3409af11-64da-49b0-8b59-12508984153a,Occupant,Unspecified,19686117,,,,,,,,,,Registrant,,,
11303547,4318854,05/21/2020,13:43,a2182d88-6f78-4898-95d8-6b7c8dbb53d8,Occupant,Unspecified,19686118,56,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303546,4318854,05/21/2020,13:43,74723e19-ba4b-4e1f-90c2-9af59fc14505,Occupant,Unspecified,19686118,,,,,,,,,,Registrant,,,
11303545,4318854,05/21/2020,13:43,e27c5ee7-940c-4ec9-ac6a-4b452460b706,Occupant,Injured,19686117,44,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,M
11303558,4318853,06/09/2020,18:20,be3e14c1-9ea5-44d0-869c-b8a67141cf83,Occupant,Unspecified,19686123,35,,,,,,,,,Registrant,,,M
11303557,4318853,06/09/2020,18:20,bfb5cbde-1ca9-4106-b381-00a4811be26a,Occupant,Injured,19686124,61,Not Ejected,Conscious,Neck,Driver,Lap Belt & Harness,,,Complaint of Pain or Nausea,Driver,,,F
11303556,4318853,06/09/2020,18:20,7de8c91f-bc62-41e2-8333-cfcf9b4d6a53,Occupant,Unspecified,19686124,61,,,,,,,,,Registrant,,,F
11303555,4318853,06/09/2020,18:20,5964aa06-9fa4-4c33-91ae-38b22dda5075,Occupant,Unspecified,19686123,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303554,4318852,06/09/2020,18:00,1afe2797-b4f3-4bbb-9bdd-8ed9b5171ded,Occupant,Unspecified,19686121,47,,,,,,,,,Registrant,,,M
11303553,4318852,06/09/2020,18:00,01dcb6c2-369e-4265-97fb-f5171147eca6,Occupant,Unspecified,19686121,47,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303322,4318851,06/06/2020,12:00,139bcad5-ae7d-420a-b28a-a04a6f20bffc,Occupant,Unspecified,19686000,,,,,,,,,,Registrant,,,
11303321,4318851,06/06/2020,12:00,83a0d37e-d650-4897-8301-05914fa907ce,Occupant,Unspecified,19686000,31,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11303320,4318851,06/06/2020,12:00,c148ce20-8b99-4622-94bc-471e0b354a9f,Occupant,Unspecified,19686000,29,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
11303319,4318851,06/06/2020,12:00,646f4493-e492-4d92-9f9a-dd357c6b0e33,Occupant,Unspecified,19686001,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Harness,,,Does Not Apply,Driver,,,M
11303318,4318851,06/06/2020,12:00,2ccbc934-7a7e-45e1-b3de-b8204b8a4fb4,Occupant,Unspecified,19686001,52,,,,,,,,,Registrant,,,M
11303317,4318851,06/06/2020,12:00,8edeabf4-90de-4787-866e-8d7ba6eda198,Occupant,Unspecified,19686000,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303389,4318850,06/09/2020,16:09,f65e4a61-9a3c-4825-a7e7-cbc987c6472e,Occupant,Unspecified,19686033,24,,,,,,,,,Registrant,,,F
11303388,4318850,06/09/2020,16:09,5aad90a7-9d42-461e-b2f6-23ea7d411b55,Occupant,Unspecified,19686034,,,,,,,,,,Registrant,,,U
11303387,4318850,06/09/2020,16:09,d9a44d6b-db6c-41c0-876b-d80a8c43ddec,Occupant,Injured,19686034,31,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Whiplash,Driver,,,M
11303386,4318850,06/09/2020,16:09,3198be8c-4c49-4855-8eb3-9484f2ccc4d2,Occupant,Unspecified,19686033,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
11307669,4318849,06/09/2020,12:00,32b5a227-3993-4f20-844a-622be1bf1ffe,Occupant,Unspecified,19688463,,,,,,,,,,Registrant,,,U
11307668,4318849,06/09/2020,12:00,d3f99962-884e-4902-a9e9-ca16d01d61a3,Occupant,Unspecified,19688464,26,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11307667,4318849,06/09/2020,12:00,479ff6bb-4236-4452-a448-c65fb1056811,Occupant,Unspecified,19688464,26,,,,,,,,,Registrant,,,M
11307666,4318849,06/09/2020,12:00,8ba7fa26-9e90-40d5-a3b9-02bb2a79d069,Occupant,Unspecified,19688463,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
11303527,4318848,06/05/2020,15:50,f85037ad-9a11-4c60-86ad-f54264d6530a,Occupant,Injured,19686102,29,Not Ejected,Conscious,Entire Body,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Complaint of Pain or Nausea,Passenger,,,M
11303526,4318848,06/05/2020,15:50,87b0c883-a27b-429d-b64a-f43e059e4d24,Occupant,Unspecified,,,,,,,,,,,Witness,,,
